filename,class,gallery,source_url,index_page
medetec_foot-ulcer-3-2.jpg,diabetic,medetec_diabetic_foot_ulcers,https://www.medetec.co.uk/slide%20scans/foot-ulcers/images/foot-ulcer-3-2.jpg,https://www.medetec.co.uk/slide%20scans/foot-ulcers/index.html
medetec_foot-ulcer-3-3.jpg,diabetic,medetec_diabetic_foot_ulcers,https://www.medetec.co.uk/slide%20scans/foot-ulcers/images/foot-ulcer-3-3.jpg,https://www.medetec.co.uk/slide%20scans/foot-ulcers/index.html
medetec_foot-ulcer-3-4.jpg,diabetic,medetec_diabetic_foot_ulcers,https://www.medetec.co.uk/slide%20scans/foot-ulcers/images/foot-ulcer-3-4.jpg,https://www.medetec.co.uk/slide%20scans/foot-ulcers/index.html
medetec_foot-ulcer-3-5.jpg,diabetic,medetec_diabetic_foot_ulcers,https://www.medetec.co.uk/slide%20scans/foot-ulcers/images/foot-ulcer-3-5.jpg,https://www.medetec.co.uk/slide%20scans/foot-ulcers/index.html
medetec_foot-ulcer-3-6.jpg,diabetic,medetec_diabetic_foot_ulcers,https://www.medetec.co.uk/slide%20scans/foot-ulcers/images/foot-ulcer-3-6.jpg,https://www.medetec.co.uk/slide%20scans/foot-ulcers/index.html
medetec_foot-ulcer1-1.jpg,diabetic,medetec_diabetic_foot_ulcers,https://www.medetec.co.uk/slide%20scans/foot-ulcers/images/foot-ulcer1-1.jpg,https://www.medetec.co.uk/slide%20scans/foot-ulcers/index.html
medetec_foot-ulcer1-2.jpg,diabetic,medetec_diabetic_foot_ulcers,https://www.medetec.co.uk/slide%20scans/foot-ulcers/images/foot-ulcer1-2.jpg,https://www.medetec.co.uk/slide%20scans/foot-ulcers/index.html
medetec_foot-ulcer1-3.jpg,diabetic,medetec_diabetic_foot_ulcers,https://www.medetec.co.uk/slide%20scans/foot-ulcers/images/foot-ulcer1-3.jpg,https://www.medetec.co.uk/slide%20scans/foot-ulcers/index.html
medetec_foot-ulcer1-4.jpg,diabetic,medetec_diabetic_foot_ulcers,https://www.medetec.co.uk/slide%20scans/foot-ulcers/images/foot-ulcer1-4.jpg,https://www.medetec.co.uk/slide%20scans/foot-ulcers/index.html
medetec_foot-ulcer1-5.jpg,diabetic,medetec_diabetic_foot_ulcers,https://www.medetec.co.uk/slide%20scans/foot-ulcers/images/foot-ulcer1-5.jpg,https://www.medetec.co.uk/slide%20scans/foot-ulcers/index.html
medetec_foot-ulcer1-6.jpg,diabetic,medetec_diabetic_foot_ulcers,https://www.medetec.co.uk/slide%20scans/foot-ulcers/images/foot-ulcer1-6.jpg,https://www.medetec.co.uk/slide%20scans/foot-ulcers/index.html
medetec_foot-ulcer1-8.jpg,diabetic,medetec_diabetic_foot_ulcers,https://www.medetec.co.uk/slide%20scans/foot-ulcers/images/foot-ulcer1-8.jpg,https://www.medetec.co.uk/slide%20scans/foot-ulcers/index.html
medetec_healing-pressure-ulcer-0001.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/healing-pressure-ulcer-0001.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_healing-pressure-ulcer-0002.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/healing-pressure-ulcer-0002.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_healing-pressure-ulcer-0004.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/healing-pressure-ulcer-0004.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_healing-pressure-ulcer-0005.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/healing-pressure-ulcer-0005.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_healing-pressure-ulcer-0006.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/healing-pressure-ulcer-0006.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_healing-pressure-ulcer-0007.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/healing-pressure-ulcer-0007.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_healing-pressure-ulcer-0009.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/healing-pressure-ulcer-0009.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_healing-pressure-ulcer-0011.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/healing-pressure-ulcer-0011.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_healing-pressure-ulcer-0013.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/healing-pressure-ulcer-0013.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_healing-pressure-ulcer-0014.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/healing-pressure-ulcer-0014.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_healing-pressure-ulcer-0015.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/healing-pressure-ulcer-0015.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_healing-pressure-ulcer-0016.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/healing-pressure-ulcer-0016.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_healing-pressure-ulcer-0017.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/healing-pressure-ulcer-0017.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_healing-pressure-ulcer-0018.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/healing-pressure-ulcer-0018.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_healing-pressure-ulcer-0019.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/healing-pressure-ulcer-0019.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_healing-pressure-ulcer-0021.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/healing-pressure-ulcer-0021.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_healing-pressure-ulcer-0022.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/healing-pressure-ulcer-0022.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_healing-pressure-ulcer-0023.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/healing-pressure-ulcer-0023.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_healing-pressure-ulcer-0025.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/healing-pressure-ulcer-0025.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_healing-pressure-ulcer-0027.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/healing-pressure-ulcer-0027.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_healing-pressure-ulcer-0028.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/healing-pressure-ulcer-0028.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_healing-pressure-ulcer-0029.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/healing-pressure-ulcer-0029.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_healing-pressure-ulcer-0030.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/healing-pressure-ulcer-0030.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_healing-pressure-ulcer-0031.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/healing-pressure-ulcer-0031.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_healing-presure-ulcer-0008.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/healing-presure-ulcer-0008.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_healing-presure-ulcer-0012.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/healing-presure-ulcer-0012.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_healing-presure-ulcer-0026.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/healing-presure-ulcer-0026.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_healing0037.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/healing0037.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_healing0038.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/healing0038.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_necrotic-pressure-ulcer-0001.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/necrotic-pressure-ulcer-0001.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_necrotic-pressure-ulcer-0002.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/necrotic-pressure-ulcer-0002.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_necrotic-pressure-ulcer-0005.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/necrotic-pressure-ulcer-0005.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_necrotic-pressure-ulcer-0006.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/necrotic-pressure-ulcer-0006.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_necrotic-pressure-ulcer-0007.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/necrotic-pressure-ulcer-0007.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_necrotic-pressure-ulcer-0008.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/necrotic-pressure-ulcer-0008.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_necrotic-pressure-ulcer-0009.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/necrotic-pressure-ulcer-0009.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_necrotic-pressure-ulcer-0010.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/necrotic-pressure-ulcer-0010.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_necrotic-pressure-ulcer-0011.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/necrotic-pressure-ulcer-0011.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_necrotic-pressure-ulcer-0012.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/necrotic-pressure-ulcer-0012.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_necrotic-pressure-ulcer-0015.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/necrotic-pressure-ulcer-0015.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_necrotic-pressure-ulcer-0016.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/necrotic-pressure-ulcer-0016.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_necrotic-pressure-ulcer-0018.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/necrotic-pressure-ulcer-0018.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_necrotic-pressure-ulcer-0019.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/necrotic-pressure-ulcer-0019.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_necrotic-pressure-ulcer-0020.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/necrotic-pressure-ulcer-0020.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_necrotic-pressure-ulcer-0021.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/necrotic-pressure-ulcer-0021.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_necrotic-pressure-ulcer-0022.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/necrotic-pressure-ulcer-0022.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_pressure-ulcer-on-foot-0003.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/pressure-ulcer-on-foot-0003.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_pressure-ulcer-on-foot-0006.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/pressure-ulcer-on-foot-0006.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_pressure-ulcer-on-foot-0008.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/pressure-ulcer-on-foot-0008.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_pressure-ulcer-on-foot-0009.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/pressure-ulcer-on-foot-0009.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_pressure-ulcer-on-foot-0011.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/pressure-ulcer-on-foot-0011.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_pressure-ulcer-on-foot-0013.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/pressure-ulcer-on-foot-0013.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_pressure-ulcer-on-foot-0016.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/pressure-ulcer-on-foot-0016.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_pressure-ulcer-on-foot-0017.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/pressure-ulcer-on-foot-0017.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_pressure-ulcer-on-foot-0018.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/pressure-ulcer-on-foot-0018.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_pressure-ulcer-on-foot-0019.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/pressure-ulcer-on-foot-0019.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_pressure-ulcer-on-foot-0020.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/pressure-ulcer-on-foot-0020.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_pressure-ulcer-on-foot-0021.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/pressure-ulcer-on-foot-0021.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_pressure-ulcer-on-foot-0022.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/pressure-ulcer-on-foot-0022.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_pressure-ulcer-on-foot-0023.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/pressure-ulcer-on-foot-0023.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
